Patch ID,Execution,Task Name,Topology,Test,OperationsTotal,DocumentsTotal,SizeTotal,DurationTotal,OverheadTotal,ErrorsTotal,AverageLatency,AverageSize,OperationThroughput,DocumentThroughput,SizeThroughput,LatencyMin,LatencyMax,Latency50thPercentile,Latency80thPercentile,Latency90thPercentile,Latency95thPercentile,Latency99thPercentile,WorkersMin,WorkersMax,ErrorRate
63fd86001e2d172b6c537ce4,0,medical_workload_credit_cards_95_5,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,5041,5036,0,940326000000,262181235695620,0,185400823.69708392,0,5.3609067493613916,5.355589444511796,0,116408986,287272814,183025856,209433856.4,223367186.2,234282329.59999993,254873283.1333333,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_credit_cards_95_5,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,94959,948697,707473020,940800000000,250172707574596,0,136789510.45020482,7450.299813603766,100.9343112244898,1008.3939200680272,751990.8801020408,83301024,222199240,134410697,154951391,165833375.2,174592852.6,190072475.51333332,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_credit_cards_95_5,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100000,0,0,16449597000000,2271404418055,0,237173385.49189547,0,66.87093914823566,0,0,33354441,26514767143,143453603,235994618.59999996,339372830.4333332,495040389.9999986,1698558587.1165738,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_credit_cards_95_5_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523724005,352755000000,1388988959402,0,4225893.850196,523.724005,2834.828705475472,2834.828705475472,1484667.8431205794,1795343,359144613,4042015.5,4663229.6,5052136.266666667,5469297.65,11246583.390000055,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_credit_cards_95_5_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,5033,5028,0,9422684000000,154608748828022,0,210541045.12298828,0,0.5341365581186847,0.5336059237474163,0,2994736,2350442999,147603498,336937498,483471763,640914266.9999996,987594297.6666658,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_credit_cards_95_5_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,94967,948735,496882634,9426033000000,7794772187250,0,1561044491.3052323,5232.1610032958815,10.074970032462225,100.65050695239451,52713.8653132235,753168029,2186156216,1576785977,1668685480.2,1721952083.2666667,1769601912.7999995,1863570420.7933302,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_credit_cards_95_5_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100016,0,0,9780785000000,51278617176,0,141808146.31853628,0,112.4670463567086,0,0,2666795,2370479104,5453847,6674495.4,12708428.86666665,1574592510.45,1721863144.51,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_100_0,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523726008,15676657000000,993980948355,0,247710700.052078,523.726008,63.78911013999988,63.78911013999988,33408.01600749446,37390533,21540951388,144360523,250031305.00000003,360404426.6000001,534703121.6000002,2568357342.4400167,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_100_0,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,0,0,0,0,0,0,,,,,,,,,,,,,,,
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_100_0,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,100000,26750985,19948542592,1771424000000,250875011409106,0,261900834.91564,199485.42592,56.45175858518345,15101.401471358637,11261303.105298337,137329401,109710427971,211024354,244551859.39999998,263965925.26666665,281486976.39999986,329441226.6166661,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_100_0,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100000,0,0,17448277000000,2145551990158,0,249926880.44422546,0,63.04347414933865,0,0,38405001,109710774324,153465426,249338112,345016108.9,502808298.1499998,1745805344.3031368,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_100_0_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523721856,354293000000,1404381325048,0,4248495.767496,523.721856,2822.5226013497304,2822.5226013497304,1478216.7753808289,1825701,332955148,4046121,4734976.6,5191682.066666667,5694554.65,11496884.836666683,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_100_0_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,0,0,0,0,0,0,,,,,,,,,,,,,,,
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_100_0_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,100000,23322945,12214383392,9331756000000,5714303290318,0,1490616223.83683,122143.83392,10.716096734633869,2499.309347565453,1308905.1398257734,712455734,8472264247,1500306123,1589593305.6,1643938025.0666666,1691618420.2499998,1791986659.3966653,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_100_0_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100016,0,0,9687951000000,37244467691,0,140669504.37925994,0,113.54475265203138,0,0,2682190,8472593160,5495319.5,6797329.6,13091074.366666658,1493725044.3999999,1637239330.7733314,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_50_50,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523717986,15685320000000,983445837150,0,248146969.21145,523.717986,63.75387942356293,63.75387942356293,33389.05333139522,50617676,24753773403,144884426,250196318.20000008,360909369.76666677,534432530.7000001,2575896607.680004,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_50_50,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,49803,31840,0,1910754000000,264930750657520,0,278537804.95897835,0,26.0645797418192,16.66357888037916,0,162459384,945126124,274685954,320361142,344744756.3333333,364871776,401651509.1333334,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_50_50,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,50197,12693268,9465484519,1911257000000,264895314884926,0,277064962.2831444,188566.73743450805,26.26386718269704,6641.319299288374,4952491.747054425,141806102,107025288638,231500767,271092205.20000005,292355088.8666667,310149768.80000013,347378791.8666668,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_50_50,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100000,0,0,17596802000000,1857690519080,0,251771060.90197638,0,62.511358597999795,0,0,51548123,107025651241,154066967.5,265422069.59999993,352083614.96666664,502727067.54999965,1766299796.5498087,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_50_50_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523722092,373055000000,1454112740162,0,4499565.906797,523.722092,2680.569889158435,2680.569889158435,1403873.6701022638,1892017,355248186,4304489,5034355.800000001,5531181.266666667,6097130.5,10982376.636666724,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_50_50_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,49758,31960,0,7019477000000,79997215827056,0,747142865.6298083,0,7.088562296022909,4.553045761101575,0,2379832,2729153819,20212599,2088382141,2163835101.6666665,2226298122.5,2346859048.8333335,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_50_50_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,50242,12751271,6678005334,7017958000000,43197099012548,0,1472592183.2166514,132916.789419211,7.159062507926095,1816.9488902612413,951559.6038049815,715233101,8387732951,1485888162,1571636597,1621837699.6333334,1668710395.95,1765261939.0266676,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_50_50_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100016,0,0,7392852000000,37148515962,0,106502537.44098723,0,148.79453829185272,0,0,2890218,8388085167,5801173,7115760.2,9001017.799999999,1442006635.5499988,2075117419.8366666,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_95_5,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523717255,15455897000000,974870378595,0,244357634.60717,523.717255,64.7002241280464,64.7002241280464,33884.62377822523,46506528,23834414077,141943108,246346311,355458376.63333344,527488525.90000015,2553373228.3400164,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_95_5,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,5021,3944,0,1713786000000,271649293775072,0,259934242.39255127,0,2.929770694824208,2.301337506549826,0,156891769,832944223,253769257,297794656.6,323815522.33333325,344583075,378016782.0266666,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_95_5,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,94979,21114158,15744959542,1732497000000,248646560841602,0,257314039.37385106,165773.06080291432,54.82202855185319,12187.125287951436,9088015.472465465,134581512,113081878132,212376766,250168790.79999995,271449541.4,290863795.4999997,336027821.6466665,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_95_5,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100000,0,0,17188599000000,1984007650579,0,246456373.75222546,0,63.99590798528723,0,0,47500202,113082220255,150963689.5,248932098.6,341070251.9,496892982.04999995,1738324851.5965674,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_95_5_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523721910,368376000000,1647833474974,0,4227291.416831,523.72191,2714.6176732469003,2714.6176732469003,1421704.7527526224,1807026,400942944,4025548.5,4699967.800000001,5136860.633333334,5622139.2,11654894.470000053,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_95_5_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,5025,3937,0,8956645000000,146292797462154,0,436012480.0085572,0,0.5610359682671358,0.4395619118542713,0,2968496,2486030952,12122332,1681189536.1999998,2004227712.6,2083480027.5999997,2223720796.213333,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_95_5_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,94975,21310550,11160602720,8957437000000,8137805266866,0,1480606220.769434,117510.95256646485,10.602921349042143,2379.090134823164,1245959.3877132488,718423236,8427358225,1491584498,1580277633,1633043963.6666667,1681035042.0999997,1780442049.513333,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_diagnosis_95_5_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100016,0,0,9327640000000,41826784726,0,135194925.93926907,0,117.93079492776309,0,0,2814965,8427740428,5657785,7128879.2,12131768.733333332,1482304303.9,1629893758.0933325,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_100_0,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523721673,15780488000000,976672392614,0,249265789.20267,523.721673,63.3693964343815,63.3693964343815,33187.92631761451,42760322,23537531015,146497142,252873863.20000002,364613319.5000002,540484974.3,2562206113.7766767,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_100_0,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,0,0,0,0,0,0,,,,,,,,,,,,,,,
63fd86001e2d172b6c537ce4,0,medical_workload_guid_100_0,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,100000,93790,69944126,362794000000,252511479635600,0,57819402.05604,699.44126,275.63851662375896,258.5213647414235,192792.95137185292,33469662,113177625,56699559.5,66310530,71574106.4,76038626.24999999,84428948.89999996,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_100_0,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100000,0,0,16143351000000,2269143744799,0,232749364.76700908,0,68.13950833380257,0,0,33593197,23538420514,139821743.5,241579779.6,347899915.66666657,505863510.9999999,1724817135.8566444,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_100_0_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523717963,392988000000,1402383929631,0,4883295.122127,523.717963,2544.6069600089572,2544.6069600089572,1332656.3737315135,1906108,337423619,4557990,5445751,6084008.7666666685,6925704.600000001,13480605.393333342,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_100_0_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,0,0,0,0,0,0,,,,,,,,,,,,,,,
63fd86001e2d172b6c537ce4,0,medical_workload_guid_100_0_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,100000,93639,49034125,9746369000000,6312048506436,0,1556779578.62899,490.34125,10.260231271769003,9.607577960571778,5031.014627088303,741690031,2167441544,1568825147.5,1659763399.6,1712623048.6666667,1760644066.3,1858532794.3499968,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_100_0_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100016,0,0,10141263000000,23573998742,0,147240091.63931432,0,108.46932970774941,0,0,2772249,2167552451,6050685.5,7646509.4,14985459.366666658,1561645013.6,1706169927.7999995,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_50_50,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523713754,15475825000000,979084865093,0,244853363.987593,523.713754,64.61691056858035,64.61691056858035,33840.76480575349,46607972,24613320507,142165174,246690823.60000008,355961897.73333335,530106645.8000002,2558144245.976686,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_50_50,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,49797,45605,0,530182000000,250441006431676,0,112861278.11701508,0,93.92435050605263,86.01763168119626,0,54666504,190532877,111536694,130233345.60000001,139719523.20000002,146956664.8,159914543.29333335,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_50_50,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,50203,47046,35081589,530282000000,253256474175751,0,55835215.67221083,698.7946736250822,94.67226871739942,88.71883262113366,66156.4771197212,34160170,99746808,54958490,62917555,67404499,71187136.5,78482634.56666668,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_50_50,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100000,0,0,16006172000000,1805262785315,0,231142334.4896118,0,68.72348991376576,0,0,34274286,24614226135,136624696,235674231.59999993,339390490.79999995,496321145.54999816,1707305240.1133096,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_50_50_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523729369,351793000000,1405181361622,0,4206529.064191,523.729369,2842.580722186058,2842.580722186058,1488743.0079620685,1890072,386137493,4011562,4640830.800000001,5061715.066666667,5531429.2,11394676.040000033,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_50_50_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,49748,45554,0,8626451000000,85525325650514,0,1157254733.3700652,0,5.76691387918392,5.280734800441109,0,2819685,2744802344,1156691686,1848821691.0000002,2078555590.3333333,2177824535.25,2334421941.3833337,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_50_50_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,50252,47085,24659055,8622107000000,63214756246419,0,1589783972.02977,490.7079320226061,5.828273761854266,5.460962152290618,2859.9801649411215,790367851,2185153514,1608102104,1699344918.2,1754922575.4333334,1802806138.3500001,1899023720.4900005,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_50_50_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100016,0,0,8978774000000,39505694247,0,130066698.9530616,0,122.51293996262743,0,0,2818841,2744934636,5442373.5,6711189.4,12633590.366666656,1530723983.5499985,1852544066.1866612,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_95_5,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523718021,15541269000000,1126994853838,0,245981828.338647,523.718021,64.34480993797868,64.34480993797868,33698.536522339324,36018408,24822623249,142359738,247602154.20000002,357276114.30000013,530893721.8000005,2570951707.8033357,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_95_5,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,5032,4706,0,378325000000,254146821713796,0,111763181.83803657,0,13.30073349633252,12.439040507500165,0,58408677,185352514,110257401.5,128785850.80000001,138284853.29999995,145786112.39999998,159686303.8699999,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_95_5,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,94968,88988,66360808,379193000000,249244592945143,0,57652489.24849423,698.7701962766406,250.44766121737482,234.67732790425984,175005.36138589057,33633636,115463080,56509859,65804898,70996170.33333333,75437556.5,83854451.49999993,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_95_5,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100000,0,0,15920513000000,1574834225861,0,230131913.3507491,0,69.09325095240335,0,0,33751319,24823635693,136007505.5,236586291,340812897.83333325,496770391.54999906,1724143294.333317,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_95_5_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523725897,377238000000,1464503463549,0,4541987.039914,523.725897,2650.846415260393,2650.846415260393,1388316.9166414835,1790925,345335710,4285018.5,5069268.6,5633891.066666667,6346606.700000001,12143053.450000018,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_95_5_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,5049,4724,0,9654876000000,154401509474017,0,1127836367.55001,0,0.522948197366802,0.4892864496654333,0,3419582,2530851422,1142761369,1789795655.2,2004656584.0666664,2110685284.6,2263642448.8266635,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_95_5_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,94951,88994,46604353,9660400000000,11756683280265,0,1564655879.004023,490.8252993649356,9.828889072916235,9.212247940043891,4824.267421638856,754495351,2213457277,1576844225,1669600019,1724668000.2,1773172758.8,1873364957.7066662,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_guid_95_5_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100016,0,0,10039573000000,51766938072,0,145698410.60815206,0,109.56800652776766,0,0,2695684,2531009029,5817577,7302179.800000001,13731689.866666654,1567870543.3499997,1722133602.0033317,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_load,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523724634,16035470000000,1035056089522,0,253078388.543535,523.724634,62.36175179149723,62.36175179149723,32660.38563260073,29849848,27454743777,147546561.5,256243486.20000005,369026141.5000001,546705368.35,2595186980.4600058,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_load,linux-shard-lite-fle.2022-11,InsertActor.Crud,1000000,0,0,16035470000000,10918957807,0,254102548.848887,0,62.36175179149723,0,0,32651140,27455921852,148546729.5,257267831.60000002,370077400.3333333,547772188.2,2596192489.0900154,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_load_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523715590,386898000000,1384958098787,0,4798274.879004,523.71559,2584.660556529111,2584.660556529111,1353627.0283123716,2021834,397332651,4587465,5360851.6,5877598.800000001,6465102.600000001,12186332.056666676,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_load_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.Crud,1000016,0,0,387260000000,9209516205,0,6173949.431324099,0,2582.285802819811,0,0,2951429,657133462,5895853,6933049,7633369.533333335,8393468.2,13634760.306666723,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_states_100_0_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523721321,361609000000,1455858994729,0,4324750.032365,523.721321,2765.4178961253733,2765.4178961253733,1448308.3136758213,1857113,341996065,4123061.5,4824500,5280070.533333333,5767907.4,11350273.58666676,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_states_100_0_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,0,0,0,0,0,0,,,,,,,,,,,,,,,
63fd86001e2d172b6c537ce4,0,medical_workload_states_100_0_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,100000,1999327530,1047073638303,2063794000000,5815621048487,0,321701477.9289,10470736.38303,48.454448457549546,968763.1275214484,507353756.3841159,21535276,2460191124,221537713.5,462158053.39999986,630209039.5,1046368262.5,1848136402.8266642,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_states_100_0_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.Crud,1100016,0,0,2425850000000,27981175390,0,34506602.23029392,0,453.45590205494983,0,0,2742816,2460296394,5621092,6973820.8,12948802.83333333,194924638.6499997,607695787.5233332,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_states_50_50_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.load.inserts,1000000,1000000,523714375,351716000000,1440653988324,0,4167922.71909,523.714375,2843.203038815408,2843.203038815408,1489026.302471312,1819384,345678935,3976081.5,4622888,5050664.566666668,5520695.850000001,11167175.70000001,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_states_50_50_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.update,49790,48829,0,1062912000000,21546196452275,0,6061937.684032938,0,46.843012403660886,45.93889240125241,0,772041,71483010,3396747.5,9494293.800000012,14731279.4,18617675.500000004,24476412.770000003,16,16,0
63fd86001e2d172b6c537ce4,0,medical_workload_states_50_50_unencrypted,linux-shard-lite-fle.2022-11,InsertActor.FSM.query,50210,1003577770,525592355203,1062752000000,5952403553360,0,316663169.19820756,10467881.999661421,47.24526512300142,944319.8130890368,494557860.3502981,21910633,2351090776,217520219.5,455937796.2000002,626293668.0666667,1040325674.6000003,1814403201.4133337,16,16,0
